Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR21847821,WGS,301,379544987,PRJNA809394,SAMN26305281,Pathogen.cl,178079429,MRSN BI TEAM,Walter Reed Army Medical Center,2020-07-16,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836523,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,806064,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,806064,SRP401320,806064
SRR21847822,WGS,301,394564148,PRJNA809394,SAMN26305280,Pathogen.cl,184698514,MRSN BI TEAM,Walter Reed Army Medical Center,2020-07-01,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836522,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,804910,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,804910,SRP401320,804910
SRR21847823,WGS,301,447570675,PRJNA809394,SAMN26305247,Pathogen.cl,219844820,MRSN BI TEAM,Walter Reed Army Medical Center,2020-06-30,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836521,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,794717,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,794717,SRP401320,794717
SRR21847824,WGS,301,471119286,PRJNA809394,SAMN26304718,Pathogen.cl,230313033,MRSN BI TEAM,Walter Reed Army Medical Center,2020-06-30,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836520,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,794709,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,794709,SRP401320,794709
SRR21847825,WGS,301,442156006,PRJNA809394,SAMN26309085,Pathogen.cl,216797057,MRSN BI TEAM,Walter Reed Army Medical Center,2020-06-30,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836519,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,794695,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,794695,SRP401320,794695
SRR21847826,WGS,301,481234213,PRJNA809394,SAMN26304763,Pathogen.cl,234947928,MRSN BI TEAM,Walter Reed Army Medical Center,2020-06-23,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836518,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,794427,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,794427,SRP401320,794427
SRR21847827,WGS,301,325456961,PRJNA809394,SAMN26304863,Pathogen.cl,158676067,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-25,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836517,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822772,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822772,SRP401320,822772
SRR21847828,WGS,301,314440496,PRJNA809394,SAMN26309143,Pathogen.cl,153999106,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-24,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836516,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822764,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822764,SRP401320,822764
SRR21847829,WGS,301,297667743,PRJNA809394,SAMN26305287,Pathogen.cl,145790337,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-24,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836515,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822756,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822756,SRP401320,822756
SRR21847830,WGS,301,301786653,PRJNA809394,SAMN26305255,Pathogen.cl,147135656,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-24,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836514,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822748,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822748,SRP401320,822748
SRR21847831,WGS,301,325805173,PRJNA809394,SAMN26305095,Pathogen.cl,158198270,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-24,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836513,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822730,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822730,SRP401320,822730
SRR21847832,WGS,301,286459499,PRJNA809394,SAMN26308495,Pathogen.cl,138639880,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-24,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836512,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822722,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822722,SRP401320,822722
SRR21847833,WGS,301,322659485,PRJNA809394,SAMN26305303,Pathogen.cl,155306111,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-24,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836511,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822714,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822714,SRP401320,822714
SRR21847834,WGS,301,370607973,PRJNA809394,SAMN26304761,Pathogen.cl,177443323,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-24,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836510,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822706,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822706,SRP401320,822706
SRR21847835,WGS,301,323984209,PRJNA809394,SAMN26309191,Pathogen.cl,156742181,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-24,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836509,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822692,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822692,SRP401320,822692
SRR21847836,WGS,301,266413020,PRJNA809394,SAMN26309014,Pathogen.cl,129080262,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-24,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836508,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822684,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822684,SRP401320,822684
SRR21847837,WGS,301,514624930,PRJNA809394,SAMN26304680,Pathogen.cl,251528354,MRSN BI TEAM,Walter Reed Army Medical Center,2020-06-30,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836507,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,794687,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,794687,SRP401320,794687
SRR21847838,WGS,301,304718937,PRJNA809394,SAMN26309262,Pathogen.cl,148087989,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-23,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836506,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822676,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822676,SRP401320,822676
SRR21847839,WGS,595,995984611,PRJNA809394,SAMN26308912,Pathogen.cl,610692080,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-22,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836505,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822668,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:28:00Z,1,822668,SRP401320,822668
SRR21847840,WGS,301,275069141,PRJNA809394,SAMN26304728,Pathogen.cl,133733422,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-21,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836504,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822650,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822650,SRP401320,822650
SRR21847841,WGS,301,271215816,PRJNA809394,SAMN26305277,Pathogen.cl,131806783,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-21,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836503,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822642,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822642,SRP401320,822642
SRR21847842,WGS,301,269464002,PRJNA809394,SAMN26309142,Pathogen.cl,131036123,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-21,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836502,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822634,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822634,SRP401320,822634
SRR21847843,WGS,301,300222119,PRJNA809394,SAMN26304682,Pathogen.cl,145503050,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-21,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836501,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822626,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822626,SRP401320,822626
SRR21847844,WGS,301,270339882,PRJNA809394,SAMN26308494,Pathogen.cl,132426911,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-21,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836500,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822618,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,822618,SRP401320,822618
SRR21847845,WGS,586,398816710,PRJNA809394,SAMN26304690,Pathogen.cl,261337427,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-21,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836499,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822600,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,822600,SRP401320,822600
SRR21847846,WGS,301,602363687,PRJNA809394,SAMN26304688,Pathogen.cl,281777000,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-21,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836498,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822596,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,822596,SRP401320,822596
SRR21847847,WGS,301,622125271,PRJNA809394,SAMN26309306,Pathogen.cl,288378081,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-21,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836497,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822588,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,822588,SRP401320,822588
SRR21847848,WGS,301,395486699,PRJNA809394,SAMN26305023,Pathogen.cl,193649762,MRSN BI TEAM,Walter Reed Army Medical Center,2020-06-29,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836496,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,794679,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:25:00Z,1,794679,SRP401320,794679
SRR21847849,WGS,301,562785478,PRJNA809394,SAMN26304514,Pathogen.cl,262346382,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-20,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836495,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822570,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,822570,SRP401320,822570
SRR21847850,WGS,301,881605372,PRJNA809394,SAMN26304597,Pathogen.cl,403864527,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-20,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836494,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822562,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:29:00Z,1,822562,SRP401320,822562
SRR21847851,WGS,301,823307094,PRJNA809394,SAMN26308531,Pathogen.cl,375822299,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-20,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836493,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822554,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:27:00Z,1,822554,SRP401320,822554
SRR21847852,WGS,301,825689211,PRJNA809394,SAMN26308615,Pathogen.cl,378334827,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-20,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836492,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822546,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:27:00Z,1,822546,SRP401320,822546
SRR21847853,WGS,301,669893344,PRJNA809394,SAMN26305164,Pathogen.cl,308136167,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-20,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836491,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,822538,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,822538,SRP401320,822538
SRR21847854,WGS,301,634154541,PRJNA809394,SAMN26309386,Pathogen.cl,296551980,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-07,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836490,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821938,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,821938,SRP401320,821938
SRR21847855,WGS,301,619473093,PRJNA809394,SAMN26309171,Pathogen.cl,287634784,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-06,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836489,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821920,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,821920,SRP401320,821920
SRR21847856,WGS,301,654427214,PRJNA809394,SAMN26308952,Pathogen.cl,306152882,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-06,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836488,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821912,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,821912,SRP401320,821912
SRR21847857,WGS,301,492604716,PRJNA809394,SAMN26309305,Pathogen.cl,232072616,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-06,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836487,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821904,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,821904,SRP401320,821904
SRR21847858,WGS,301,545960835,PRJNA809394,SAMN26309060,Pathogen.cl,254813734,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-06,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836486,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821890,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,821890,SRP401320,821890
SRR21847859,WGS,301,566709594,PRJNA809394,SAMN26308982,Pathogen.cl,264383715,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-06,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836485,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,wound,38.97 N 77.03 W,821882,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:27:00Z,1,821882,SRP401320,821882
SRR21847860,WGS,301,652817946,PRJNA809394,SAMN26304426,Pathogen.cl,303950166,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-06,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836484,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821874,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,821874,SRP401320,821874
SRR21847861,WGS,301,384004940,PRJNA809394,SAMN26305283,Pathogen.cl,188906710,MRSN BI TEAM,Walter Reed Army Medical Center,2020-06-27,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836483,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,794603,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,794603,SRP401320,794603
SRR21847862,WGS,301,503626484,PRJNA809394,SAMN26304902,Pathogen.cl,237442376,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-06,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836482,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821866,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,821866,SRP401320,821866
SRR21847863,WGS,301,679328599,PRJNA809394,SAMN26305288,Pathogen.cl,316403831,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-06,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836481,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821858,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:27:00Z,1,821858,SRP401320,821858
SRR21847864,WGS,301,544394756,PRJNA809394,SAMN26308981,Pathogen.cl,251727608,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-05,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836480,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,blood,38.97 N 77.03 W,821840,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:26:00Z,1,821840,SRP401320,821840
SRR21847865,WGS,301,812082190,PRJNA809394,SAMN26304504,Pathogen.cl,373628791,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-05,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836479,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821832,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:28:00Z,1,821832,SRP401320,821832
SRR21847866,WGS,301,790621697,PRJNA809394,SAMN26304963,Pathogen.cl,362930226,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-05,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836478,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821824,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:28:00Z,1,821824,SRP401320,821824
SRR21847867,WGS,301,937051438,PRJNA809394,SAMN26304322,Pathogen.cl,426326069,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-05,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836477,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821816,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:27:00Z,1,821816,SRP401320,821816
SRR21847868,WGS,301,787489264,PRJNA809394,SAMN26304619,Pathogen.cl,359290236,MRSN BI TEAM,Walter Reed Army Medical Center,2020-08-04,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17836476,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,821808,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-09T00:00:00Z,2022-10-09T12:27:00Z,1,821808,SRP401320,821808
